"Name","Total","Provisioned","InUse","Datacenter"
"isse_2_ds1","2.499755859375","2.3922815322876","0.793193817138672","PCS-HOU1"
"isse_2_ds2","2.5","2.14461612701416","0.808735847473145","PCS-HOU1"
"isse_2_dsInfra","7.499755859375","6.89602989330888","3.6015625","PCS-HOU1"
"wok1p1c2_datastore1","1.562255859375","1.3290433883667","1.18479156494141","WOK1"
"wok1p1c2_datastore2","1.562255859375","0.979534149169922","0.899612426757813","WOK1"
"wok1p1c2_datastore0","1.562255859375","1.1437873840332","0.955055236816406","WOK1"
"wok1p1c2_datastore3","1.562255859375","1.35005316883326","0.823310852050781","WOK1"
"wok1p1c2_datastore4","1.562255859375","0.956995010375977","0.82952880859375","WOK1"
"wok1p1c2_datastore5","1.562255859375","1.19214630126953","0.934928894042969","WOK1"
"wok1p1c2_datastore6","1.562255859375","1.40924549102783","1.0064697265625","WOK1"
"wok1p1c2_datastore7","1.562255859375","1.12383460998535","0.680107116699219","WOK1"
"wok1p1c2_datastore9","1.562255859375","0.942962646484375","0.802131652832031","WOK1"
"wok1p1c1_datastore4","1.562255859375","0.243432380259037","0.139175415039063","WOK1"
"wok1p1c1_datastore5","1.562255859375","0.262504577636719","0.151390075683594","WOK1"
"wok1p1c1_datastore6","1.562255859375","0.335304260253906","0.18365478515625","WOK1"
"wok1p1c2_datastore10","1.562255859375","1.0300464630127","0.513900756835938","WOK1"
"wok1p1c1_datastore10","1.562255859375","0.768445990979671","0.289405822753906","WOK1"
"wok1p1c2_datastore11","1.562255859375","1.02029418945313","0.520668029785156","WOK1"
"wok1p1c1_datastore12","1.562255859375","1.02326519042253","0.417129516601563","WOK1"
"wok1p1c1_datastore14","1.562255859375","0.264122009277344","0.0693359375","WOK1"
"wok1p1c2_datastore12","1.562255859375","1.42238616943359","1.29631805419922","WOK1"
"wok1p1c1_datastore15","1.562255859375","0.976982116699219","0.662086486816406","WOK1"
"wok1p1c2_datastore13","1.562255859375","1.37327671051025","1.21642303466797","WOK1"
"wok1p1c2_datastore14","1.562255859375","0.880470275878906","0.787147521972656","WOK1"
"wok1p1c2_datastore15","1.562255859375","0.684173583984375","0.630661010742188","WOK1"
"wok1p1c2_datastore17","1.562255859375","0.0289077758789063","0.006134033203125","WOK1"
"wok1p1c1_datastore17","1.562255859375","1.07602787017822","0.941856384277344","WOK1"
"wok1p1c1_datastore18","1.562255859375","0.382953949272633","0.207466125488281","WOK1"
"wok1p1c2_datastore18","1.562255859375","1.26442718505859","1.14599609375","WOK1"
"wok1p1c2_datastore19","1.562255859375","1.4051513671875","0.606010437011719","WOK1"
"wok1p1c1_datastore19","1.562255859375","1.26468658447266","0.706596374511719","WOK1"
"wok1p1c1_datastore20","1.562255859375","0.712905883789063","0.303306579589844","WOK1"
"wok1p1c2_datastore20","1.562255859375","1.30833435058594","1.2127685546875","WOK1"
"wok1p1c2_datastore21","1.562255859375","1.489501953125","0.910987854003906","WOK1"
"wok1p1c2_datastore22","1.562255859375","1.36340427398682","1.05716705322266","WOK1"
"wok1p1c2_datastore23","1.562255859375","1.29901885986328","0.92193603515625","WOK1"
"wok1p1c2_datastore24","1.562255859375","1.28445434570313","0.904144287109375","WOK1"
"wok1p1c2_datastore25","1.562255859375","0.973442077636719","0.5469970703125","WOK1"
"wok1p1c1_datastore21","1.562255859375","1.10337829589844","0.652603149414063","WOK1"
"wok1p1c2_datastore26","1.562255859375","1.4180908203125","0.813980102539063","WOK1"
"wok1p1c2_datastore31","1.562255859375","1.17070770263672","0.929298400878906","WOK1"
"wok1p1c1_datastore22","1.562255859375","1.54791834205389","0.993484497070313","WOK1"
"wok1p1c1_datastore23","1.562255859375","0.916383124887943","0.497276306152344","WOK1"
"wok1p1c2_datastore32","1.562255859375","1.22083282470703","0.757614135742188","WOK1"
